origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon
12,14,evening,1.2,11,12,14,1.440585001,1.372983774,103.8009982,103.9492348
3659,3542,morning,3.3,10,55201,54189,1.3785912,1.3704697,103.844376,103.83679
4031,4152,evening,2.0,10,63211,64491,1.3681464,1.3751303,103.87573,103.87905
3878,3842,morning,2.1,11,59461,59241,1.4233563,1.4342722,103.84696,103.839226
4756,4767,evening,1.83,13,81201,82032,1.318693,1.3177642,103.883,103.8972
1198,3286,morning,1.5,14,7551,50011,1.3017198,1.31182,103.854614,103.8472
1922,2391,afternoon,6.0,14,21561,28339,1.3288932,1.3427051,103.72274,103.73737
61,23,afternoon,20.8,13,61,23,1.382692296,1.319505215,103.7623879,103.6605988
4239,4262,morning,1.1,13,66309,66431,1.3692731,1.3729764,103.87195,103.87527
4769,4757,morning,2.2,13,82049,81209,1.3163418,1.3184361,103.89892,103.8843
4134,4071,morning,0.6,11,64389,64031,1.3731381,1.377,103.89157,103.89366
3326,1193,afternoon,2.0,14,50321,7517,1.3136845,1.3014522,103.85083,103.85248
6593,2822,morning,2.7,1,44421,44009,1.378208,1.385869,103.75508,103.74579
4070,4133,evening,0.9,12,64029,64381,1.3778162,1.3728825,103.89688,103.8917
6514,6738,evening,1.4,12,65221,65261,1.4040284,1.3969516,103.90481,103.91479
4480,4471,afternoon,1.7,14,75081,75009,1.3498694,1.3540756,103.934265,103.94339
4084,4032,afternoon,0.9,9,64119,63219,1.3767916,1.3685664,103.87714,103.876274
4292,6087,evening,2.5,13,67111,64069,1.3910537,1.375265,103.902374,103.901344
6580,4523,morning,2.4,8,96131,76079,1.3463917,1.3479439,103.95526,103.94563
2904,6593,morning,2.3,1,44531,44421,1.3842541,1.378208,103.74454,103.75508
6716,4293,morning,2.0,20,65239,67119,1.3941046,1.3905083,103.91604,103.90324
1895,2713,morning,6.9,6,21421,43189,1.3472031,1.3469498,103.71033,103.75681
6502,4295,morning,2.1,14,64061,67129,1.3755789,1.3893684,103.901115,103.90499
23,61,evening,20.8,13,23,61,1.319505215,1.382692296,103.6605988,103.7623879
2351,1900,morning,1.0,2,28091,21451,1.344258,1.3452483,103.72012,103.71473
59,58,morning,0.5,13,59,58,1.399281985,1.405234836,103.9059403,103.9085809
6,103,night,15.4,12,6,103,1.397535018,1.299550746,103.7474307,103.8568623
5822,6284,afternoon,2.1,5,59009,59591,1.4284,1.4265369,103.8361,103.84948
1363,1340,morning,1.4,10,11169,11039,1.302705,1.2924576,103.79838,103.79999
3907,3303,morning,3.2,8,60099,50119,1.315304,1.318295,103.861404,103.84582
103,6,morning,15.4,14,103,6,1.299550746,1.397535018,103.8568623,103.7474307
4134,4270,evening,3.1,10,64389,66489,1.3731381,1.3788934,103.89157,103.87898
128,126,morning,1.2,28,128,126,1.276427355,1.299766835,103.8545925,103.8636292
5408,5898,afternoon,1.3,12,44619,44869,1.3869507,1.3865874,103.76764,103.758865
19,26,night,10.6,15,19,26,1.385361693,1.31148891,103.744367,103.8713766
6284,5818,morning,3.0,5,59591,59009,1.4265369,1.4284,103.84948,103.8361
45,19,night,23.0,18,45,19,1.398212828,1.385361693,103.881242,103.744367
4942,6651,morning,0.7,12,84541,84009,1.327618,1.3245387,103.92519,103.92904
5186,5184,morning,0.6,11,96261,96251,1.3440497,1.340267,103.95586,103.95138
26,19,morning,10.6,18,26,19,1.31148891,1.385361693,103.8713766,103.744367
3868,3874,morning,1.7,11,59409,59439,1.4266388,1.417834,103.846405,103.83837
19,45,morning,23.0,18,19,45,1.385361693,1.398212828,103.744367,103.881242
2408,1802,afternoon,2.8,10,28431,20231,1.3344963,1.3223441,103.738815,103.73944
1421,1410,afternoon,1.9,14,11499,11439,1.2968506,1.3060647,103.807884,103.8003
2420,2428,morning,1.4,3,28501,28541,1.3498033,1.3523581,103.72738,103.71726
4150,6093,evening,1.9,15,64481,67469,1.3751447,1.3853364,103.88078,103.89074
1410,1420,morning,1.8,12,11439,11491,1.3060647,1.297102,103.8003,103.80764
1651,1813,morning,1.1,2,17041,20291,1.3042102,1.3109506,103.76456,103.75771
1621,1595,morning,3.6,7,16159,15229,1.3006034,1.2793764,103.77017,103.78573
5407,6947,morning,1.1,13,44611,44771,1.3871248,1.3845856,103.76758,103.7708
6492,6493,morning,0.4,2,65179,65169,1.3942958,1.3964573,103.9119,103.909325
5026,4751,evening,2.8,10,92109,81179,1.303566,1.3072609,103.90146,103.88491
6843,6208,evening,1.1,4,22009,22511,1.3393234,1.3374618,103.70546,103.700294
4164,6093,morning,1.1,10,64611,67469,1.3783734,1.3853364,103.88446,103.89074
3482,3570,morning,1.6,14,53239,54321,1.351003,1.3639847,103.84766,103.85238
1683,1651,evening,2.6,2,17221,17041,1.3173563,1.3042102,103.7679,103.76456
5050,6651,afternoon,5.33,11,92239,84009,1.30438,1.3245387,103.91266,103.92904
106,103,evening,4.6,12,106,103,1.404546728,1.299550746,103.902052,103.8568623
2025,2323,morning,1.1,10,22441,27381,1.3426698,1.3481479,103.70363,103.69864
4149,4083,morning,0.8,12,64479,64111,1.3744013,1.3759419,103.88354,103.87685
24,21,evening,3.5,31,24,21,1.436875128,1.294860933,103.7864999,103.8058913
48,6,morning,28.2,13,48,6,1.384520796,1.397535018,103.7708268,103.7474307
28,24,morning,2.1,28,28,24,1.307183467,1.436875128,103.7902028,103.7864999
6737,4305,evening,3.8,12,65271,67179,1.3999554,1.387414,103.910645,103.897995
132,136,afternoon,2.3,11,132,136,1.284748969,1.362344869,103.8444484,103.7674369
4303,6731,morning,3.5,14,67171,65279,1.387312,1.3992972,103.89898,103.91103
5020,4358,morning,8.0,7,92079,70021,1.3068458,1.3264081,103.91575,103.88034
5036,4704,morning,4.7,11,92159,80141,1.309748,1.3071183,103.916626,103.87989
6536,4628,morning,7.0,12,67419,77249,1.3945105,1.3759944,103.89388,103.93986
6660,5078,morning,3.2,12,84009,93079,1.3245387,1.312505,103.92904,103.925026
1013,6586,afternoon,2.7,14,1129,5049,1.3035027,1.2853111,103.85864,103.84455
1130,1012,morning,2.71,14,5013,1121,1.2840698,1.3039382,103.843,103.85868
1260,6766,morning,0.9,7,10119,10009,1.2859801,1.2821015,103.811226,103.81722
4627,6541,morning,6.8,12,77241,67411,1.3753133,1.3949562,103.94027,103.89437
4358,3923,afternoon,2.6,17,70021,60221,1.3264081,1.3221238,103.88034,103.87081
136,132,morning,2.3,20,136,132,1.362344869,1.284748969,103.7674369,103.8444484
5077,6651,afternoon,3.0,14,93071,84009,1.3129301,1.3245387,103.926346,103.92904
1656,1603,morning,3.4,9,17069,16039,1.3077663,1.2879902,103.76214,103.77872
5024,4998,morning,1.3,23,92099,91059,1.3023783,1.3005264,103.899,103.88831
48,58,morning,6.6,16,48,58,1.384520796,1.405234836,103.7708268,103.9085809
3561,3550,morning,1.5,11,54279,54229,1.3696892,1.3696058,103.85405,103.839935
5015,5067,morning,2.09,13,92051,93021,1.3046184,1.3086777,103.90783,103.92427
1602,1655,night,3.3,12,16031,17061,1.2880063,1.3077583,103.778465,103.7618
4178,3792,morning,17.0,11,65061,58309,1.3949013,1.4446607,103.90186,103.81036
4902,4896,morning,2.0,10,84311,84261,1.3299987,1.334189,103.927315,103.94166
58,48,afternoon,6.6,10,58,48,1.405234836,1.384520796,103.9085809,103.7708268
6822,5618,afternoon,3.0,3,75009,98301,1.3540756,1.3600138,103.94339,103.964874
3549,3560,afternoon,1.6,11,54221,54271,1.3699561,1.3699633,103.83959,103.85357
4995,5023,afternoon,1.4,9,91041,92091,1.301003,1.3027034,103.88651,103.899315
3878,3840,morning,2.4,32,59461,59231,1.4233563,1.4353797,103.84696,103.83681
6,121,evening,17.4,11,6,121,1.397535018,1.317510612,103.7474307,103.8075929
5810,2907,morning,1.0,12,44189,44579,1.3743613,1.3785061,103.74272,103.743454
6465,2822,afternoon,0.9,12,44481,44009,1.381843,1.385869,103.74496,103.74579
45,8,morning,23.2,16,45,8,1.398212828,1.302438735,103.881242,103.7983136
4307,4628,morning,6.6,13,67189,77249,1.3905996,1.3759944,103.89742,103.93986
5017,4882,afternoon,4.65,11,92061,84131,1.305853,1.3214133,103.9106,103.927574
8,45,night,23.2,16,8,45,1.302438735,1.398212828,103.7983136,103.881242
4316,5675,afternoon,0.9,21,67231,67661,1.3932221,1.388894,103.90395,103.90878
4979,5105,morning,1.9,26,85099,94039,1.3268443,1.3148537,103.94646,103.94067
3553,6566,afternoon,1.8,1,54241,54571,1.3691351,1.3742547,103.84618,103.85492
3117,3063,morning,1.2,11,46621,46329,1.4295554,1.4344481,103.78065,103.78738
3062,3118,morning,1.4,12,46321,46629,1.4345776,1.4294609,103.78656,103.780815
1305,1563,morning,0.9,8,10369,14389,1.2803748,1.2742816,103.823875,103.82501
3209,3065,morning,2.5,6,47511,46339,1.4319036,1.4335263,103.79645,103.78799
6728,2811,morning,4.0,12,43829,43741,1.356858,1.3465042,103.76737,103.751854
2812,6727,afternoon,3.9,12,43749,43821,1.3466122,1.3567537,103.75163,103.767586
1682,6655,morning,0.4,13,17219,17009,1.3182,1.3149158,103.76616,103.76412
5675,4317,morning,1.0,43,67661,67239,1.388894,1.3930503,103.90878,103.90373
5805,5810,evening,1.6,11,44571,44189,1.3783635,1.3743613,103.743164,103.74272
121,6,morning,17.4,11,121,6,1.317510612,1.397535018,103.8075929,103.7474307
4627,4306,morning,6.3,11,77241,67181,1.3753133,1.3910179,103.94027,103.89778
3146,3160,evening,0.9,13,46779,46869,1.4407135,1.4350767,103.800705,103.800545
4525,4501,afternoon,2.1,13,76089,75239,1.3491681,1.3467526,103.949234,103.93258
18,48,evening,16.9,12,18,48,1.334549778,1.384520796,103.9615134,103.7708268
4633,4621,morning,2.8,12,77271,77209,1.38059,1.3790292,103.93496,103.94272
3660,3523,morning,1.5,11,55209,54019,1.3786317,1.3661866,103.84468,103.844185
3425,3389,evening,1.3,18,52439,52209,1.3382511,1.3392588,103.855415,103.84679
52,58,morning,3.6,13,52,58,1.411870458,1.405234836,103.9002935,103.9085809
4521,4499,afternoon,1.1,14,76069,75229,1.3487535,1.3449979,103.942085,103.93677
108,103,evening,6.8,18,108,103,1.299759879,1.299550746,103.7874693,103.8568623
3159,3146,morning,1.1,14,46861,46779,1.4351557,1.4407135,103.79998,103.800705
48,18,morning,16.9,12,48,18,1.384520796,1.334549778,103.7708268,103.9615134
5150,5156,morning,1.3,9,96059,96089,1.3435128,1.336465,103.96218,103.95595
58,52,afternoon,3.6,13,58,52,1.405234836,1.411870458,103.9085809,103.9002935
3522,3659,evening,1.6,11,54011,55201,1.3656704,1.3785912,103.84341,103.844376
6660,4803,morning,3.4,4,84009,83101,1.3245387,1.3206671,103.92904,103.9049
5349,6641,afternoon,2.4,10,67381,67601,1.3945904,1.3833447,103.88844,103.893265
5047,5016,afternoon,1.4,6,92211,92059,1.3059564,1.304086,103.91699,103.90753
4312,4070,morning,0.7,12,67211,64029,1.3839383,1.3778162,103.89766,103.89688
5703,4306,morning,1.2,11,65191,67181,1.3952736,1.3910179,103.9054,103.89778
103,108,morning,6.8,18,103,108,1.299550746,1.299759879,103.8568623,103.7874693
3388,3409,afternoon,1.3,9,52201,52341,1.3391804,1.3362578,103.846504,103.85562
36,12,morning,7.9,7,36,12,1.432514421,1.440585001,103.77409,103.8009982
2423,2419,afternoon,0.7,6,28519,28499,1.3505841,1.3496305,103.724525,103.73046
6208,2290,morning,2.2,9,22511,27141,1.3374618,1.3396754,103.700294,103.6878
128,119,morning,3.5,13,128,119,1.276427355,1.360179171,103.8545925,103.8850503
1358,1364,morning,1.7,11,11141,11171,1.2946371,1.3053566,103.805824,103.7948
119,128,afternoon,3.5,13,119,128,1.360179171,1.276427355,103.8850503,103.8545925
2427,2421,morning,1.3,12,28539,28509,1.3497548,1.3500347,103.71542,103.72654
3000,2977,morning,1.6,22,45421,45269,1.4027488,1.3943617,103.75051,103.74373
3869,3842,morning,1.6,9,59411,59241,1.4252143,1.4342722,103.845726,103.839226
1365,1359,morning,1.8,10,11179,11149,1.3062752,1.2950641,103.79428,103.80596
64,18,morning,3.7,11,64,18,1.376684679,1.334549778,103.7537352,103.9615134
19,16,morning,3.8,11,19,16,1.385361693,1.316432612,103.744367,103.882893
18,64,afternoon,3.7,11,18,64,1.334549778,1.376684679,103.9615134,103.7537352
3076,3145,afternoon,0.9,2,46391,46771,1.4392177,1.440888,103.79299,103.800186
4907,4919,morning,1.3,10,84339,84409,1.3287446,1.3329101,103.93079,103.92669
2420,2426,afternoon,1.3,11,28501,28531,1.3498033,1.3500612,103.72738,103.71653
116,106,morning,12.0,8,116,106,1.391694626,1.404546728,103.8954664,103.902052
6827,4626,morning,2.2,27,77009,77239,1.373564,1.3774183,103.95048,103.937935
6399,6635,morning,1.9,14,67299,67499,1.3868358,1.3906803,103.88973,103.87468
2029,2326,morning,2.4,11,22461,27399,1.3359619,1.3486646,103.696205,103.6964
3397,3553,morning,5.2,34,52271,54241,1.3368311,1.3691351,103.84975,103.84618
2325,2030,afternoon,2.0,12,27391,22469,1.348427,1.3364906,103.69631,103.69632
3288,3309,morning,1.6,11,50021,50171,1.3173534,1.3266339,103.844215,103.84641
6636,6403,afternoon,1.9,13,67491,67291,1.3908753,1.3871796,103.874664,103.88972
6091,6640,morning,1.0,10,64629,67609,1.38154,1.3839331,103.888054,103.89304
6226,2658,afternoon,5.3,6,17009,42169,1.3149158,1.3403858,103.76412,103.77366
63,24,night,29.9,11,63,24,1.377750334,1.436875128,103.7666882,103.7864999
3502,3439,morning,3.3,9,53349,53009,1.3637398,1.3504554,103.83379,103.849884
3880,3840,morning,3.0,10,59471,59231,1.4211154,1.4353797,103.84902,103.83681
116,6,evening,9.5,15,116,6,1.391694626,1.397535018,103.8954664,103.7474307
24,63,morning,29.9,11,24,63,1.436875128,1.377750334,103.7864999,103.7666882
6815,4255,morning,1.3,10,66009,66399,1.3504661,1.3514873,103.87169,103.86324
5821,4002,morning,14.17,11,59009,63071,1.4284,1.3597807,103.8361,103.893326
126,116,morning,20.3,9,126,116,1.299766835,1.391694626,103.8636292,103.8954664
6,116,morning,9.5,17,6,116,1.397535018,1.391694626,103.7474307,103.8954664
27,46,night,18.5,14,27,46,1.329989089,1.386723922,103.6396662,103.8905227
4626,4587,afternoon,2.3,26,77239,77009,1.3774183,1.373564,103.937935,103.95048
3914,3921,morning,0.8,10,60161,60211,1.324773,1.3285507,103.86557,103.8705
2655,6226,morning,5.2,6,42151,17009,1.3400925,1.3149158,103.77532,103.76412
4282,4082,morning,2.0,10,67051,64109,1.3873944,1.3720233,103.873024,103.87691
3546,3549,morning,1.2,12,54209,54221,1.3763812,1.3699561,103.83952,103.83959
6737,4636,morning,7.8,6,65271,77289,1.3999554,1.3788975,103.910645,103.93597
6592,6465,morning,2.1,12,44439,44481,1.3798373,1.381843,103.754295,103.74496
101,102,afternoon,1.7,6,101,102,1.26547264,1.292891552,103.821446,103.860846
1672,1440,morning,1.6,9,17159,12049,1.3119756,1.3209113,103.76981,103.77656
3550,3545,evening,1.2,10,54229,54201,1.3696058,1.376085,103.839935,103.83928
102,101,morning,1.7,64,102,101,1.292891552,1.26547264,103.860846,103.821446
1270,1421,morning,2.4,9,10181,11499,1.288504,1.2968506,103.8211,103.807884
4535,4951,afternoon,2.7,11,76139,84609,1.3516269,1.3379114,103.94385,103.931305
3288,3292,afternoon,0.8,13,50021,50041,1.3173534,1.3236233,103.844215,103.84161
5824,3835,morning,1.3,6,59009,59209,1.4284,1.4385661,103.8361,103.84021
3293,3289,morning,0.9,11,50049,50029,1.323541,1.3164794,103.841896,103.84484
16,14,afternoon,2.5,14,16,14,1.316432612,1.372983774,103.882893,103.9492348
5021,5067,morning,0.8,11,92081,93021,1.3075134,1.3086777,103.91754,103.92427
4512,4483,morning,1.3,10,75329,75101,1.3577547,1.3510997,103.93627,103.9315
21,57,night,14.3,11,21,57,1.294860933,1.378602766,103.8058913,103.7490799
4234,6816,afternoon,3.5,27,66251,66009,1.367243,1.3504661,103.86654,103.87169
4444,4769,afternoon,2.9,8,72069,82049,1.33151,1.3163418,103.90978,103.89892
2012,1897,morning,1.8,12,22349,21431,1.3452054,1.3476564,103.7008,103.71241
27,21,morning,8.2,11,27,21,1.329989089,1.294860933,103.6396662,103.8058913
6843,2314,morning,2.3,11,22009,27331,1.3393234,1.345373,103.70546,103.69941
121,123,evening,2.3,11,121,123,1.317510612,1.27944619,103.8075929,103.8528356
57,21,morning,14.3,14,57,21,1.378602766,1.294860933,103.7490799,103.8058913
6739,6493,morning,1.0,13,65239,65169,1.3941046,1.3964573,103.91604,103.909325
3787,6150,morning,0.7,10,58259,58349,1.4477726,1.4527314,103.818954,103.81642
1898,2011,evening,1.7,12,21439,22341,1.3484228,1.3449161,103.71166,103.701035
4862,5032,morning,3.37,9,84029,92139,1.3229531,1.3085397,103.92518,103.91063
4062,6995,morning,3.0,9,63399,63221,1.3702233,1.3579932,103.88029,103.885506
21,27,night,8.2,13,21,27,1.294860933,1.329989089,103.8058913,103.6396662
5549,5547,evening,0.7,24,65359,65309,1.405523,1.404944,103.90435,103.909134
6815,4236,morning,3.28,26,66009,66271,1.3504661,1.3639833,103.87169,103.86579
3564,4214,morning,1.8,8,54291,66101,1.3691887,1.3709404,103.858864,103.87326
123,121,morning,2.3,23,123,121,1.27944619,1.317510612,103.8528356,103.8075929
3892,3547,morning,8.7,10,59559,54211,1.4251177,1.3686122,103.82822,103.83635
6564,4303,morning,3.1,12,67561,67171,1.3954583,1.387312,103.876976,103.89898
3550,3531,morning,0.9,11,54229,54069,1.3696058,1.36692,103.839935,103.83405
4526,4556,morning,1.3,9,76091,76241,1.3507164,1.358458,103.95275,103.95917
1814,1673,evening,1.5,4,20299,17161,1.310928,1.3124099,103.758575,103.76685
5,32,morning,8.0,8,5,32,1.289562726,1.349034109,103.8168209,103.74959
3806,3844,morning,2.0,9,59051,59251,1.4196827,1.4366913,103.8343,103.83369
4305,6159,evening,2.5,11,67179,67559,1.387414,1.3954939,103.897995,103.88094
3560,3616,morning,1.6,8,54271,54609,1.3699633,1.3593578,103.85357,103.85529
2988,6462,morning,3.8,7,45339,44489,1.3989819,1.3818253,103.74603,103.74531
2323,4857,afternoon,1.5,2,27381,27469,1.3481479,1.3530719,103.69864,103.704865
6772,2347,morning,4.1,1,17009,28071,1.3149158,1.3376503,103.76412,103.739044
3530,3551,afternoon,1.1,11,54061,54231,1.367288,1.3696601,103.83404,103.84194
6099,4151,morning,2.0,10,67461,64489,1.3857527,1.3748877,103.89121,103.88068
3466,2638,morning,9.6,11,53159,42041,1.3596866,1.334425,103.841736,103.78689
2414,1896,morning,3.3,6,28461,21429,1.3453324,1.347402,103.732056,103.710594
1928,1932,morning,0.6,8,21591,21611,1.334761,1.3383644,103.72243,103.71932
3423,6794,afternoon,3.3,2,52419,52009,1.3280331,1.3320209,103.85392,103.846924
103,107,morning,5.8,31,103,107,1.299550746,1.276521247,103.8568623,103.8458611
1275,1476,morning,1.8,13,10209,13051,1.2895464,1.2933431,103.81673,103.82636
5299,6237,afternoon,2.3,12,44699,44799,1.388053,1.383387,103.771545,103.760956
6845,3397,afternoon,1.35,4,52009,52271,1.3320209,1.3368311,103.846924,103.84975
6889,5808,morning,2.29,9,44009,44581,1.385869,1.3753228,103.74579,103.74031
2655,1785,afternoon,4.5,11,42151,20109,1.3400925,1.3208522,103.77532,103.76207
107,103,evening,5.8,28,107,103,1.276521247,1.299550746,103.8458611,103.8568623
6948,5900,morning,1.0,10,44779,44709,1.3842218,1.3885419,103.77021,103.76843
4171,4133,morning,1.8,11,65029,64381,1.384615,1.3728825,103.90062,103.8917
4085,6636,morning,2.5,10,64121,67491,1.3797414,1.3908753,103.8765,103.874664
6232,5409,afternoon,2.4,11,44791,44691,1.3837245,1.3882626,103.76069,103.77146
101,141,evening,1.8,17,101,141,1.26547264,1.334967302,103.821446,103.9084393
1364,1765,morning,2.6,11,11171,19079,1.3053566,1.3061031,103.7948,103.78013
4385,3911,morning,3.6,13,70221,60139,1.3262081,1.3220487,103.885124,103.86629
3550,3543,morning,0.9,12,54229,54191,1.3696058,1.3744719,103.839935,103.83756
3954,6993,morning,2.2,9,62059,63239,1.3517014,1.3589191,103.87859,103.88788
3422,3373,morning,0.8,11,52411,52129,1.328301,1.3254467,103.853806,103.85938
5666,4680,morning,0.4,12,78221,78209,1.3741752,1.3713651,103.96123,103.96221
1922,1928,afternoon,0.7,20,21561,21591,1.3288932,1.334761,103.72274,103.72243
45,1,night,13.5,15,45,1,1.398212828,1.319778952,103.881242,103.9032339
3912,4382,afternoon,3.8,12,60141,70191,1.3225875,1.327229,103.86385,103.88794
61,57,morning,2.2,12,61,57,1.382692296,1.378602766,103.7623879,103.7490799
4580,4547,morning,0.7,10,76409,76199,1.3548467,1.3566002,103.9508,103.94535
6596,4929,morning,1.2,10,84639,84469,1.3385714,1.3375152,103.929375,103.91973
4446,4436,evening,0.7,13,72079,72029,1.3320152,1.330864,103.91201,103.906555
1,45,morning,13.5,14,1,45,1.319778952,1.398212828,103.9032339,103.881242
4679,5614,morning,0.5,11,78201,78229,1.371347,1.3741114,103.96206,103.96094
4546,4578,morning,0.4,11,76191,76399,1.3569438,1.3586226,103.94477,103.947235
4416,4445,morning,1.1,13,71091,72071,1.3307338,1.3321917,103.90373,103.91184
6153,3742,morning,1.5,10,58251,58019,1.4480315,1.4408511,103.818954,103.82473
3911,3322,afternoon,3.0,8,60139,50249,1.3220487,1.317187,103.86629,103.857
4813,5033,morning,1.1,13,83151,92141,1.31488,1.3093954,103.90912,103.91428
101,104,morning,4.0,116,101,104,1.26547264,1.293462633,103.821446,103.7846438
101,135,night,1.5,10,101,135,1.26547264,1.286193393,103.821446,103.827021
5034,4811,afternoon,1.2,13,92149,83141,1.3092806,1.3176361,103.914345,103.90845
6207,6208,morning,0.3,6,22501,22511,1.337692,1.3374618,103.70297,103.700294
